,Brand,Price,Horsepower,Fuel Efficiency,Encodede_Brand,Scaled_HorsePower,Scaled_Fuel_Efficiency,Scaled_Brand,Performance_Index
1296,Brand B,37127,243,18.1,5,0.3575,0.32400000000000007,0.5,0.004727826110377892
1297,Brand A,40818,392,13.1,4,0.73,0.12399999999999999,0.375,0.006818805428977412
1298,Brand W,50428,178,25.7,1,0.195,0.628,0.0,0.002623740778932339
1299,Brand W,48699,389,32.2,1,0.7225,0.8880000000000001,0.0,0.0057898519476785966
1300,Brand W,60822,222,22.3,1,0.305,0.49200000000000005,0.0,0.002664989641905889
1301,Brand Z,93744,471,10.8,7,0.9275,0.03200000000000003,0.75,0.0035515873015873017
1302,Brand E,72794,329,21.2,2,0.5725,0.44799999999999995,0.125,0.003251092122977168
1303,Brand Z,70469,267,12.5,7,0.4175,0.1,0.75,0.0027054449474236894
1304,Brand W,47494,153,31.3,1,0.1325,0.852,0.0,0.0024527308712679495
1305,Brand B,77727,391,31.7,5,0.7275,0.868,0.5,0.0036436502116381692
1306,Brand B,32011,269,27.5,5,0.4225,0.7,0.5,0.006140076848583299
1307,Brand E,53076,339,21.0,2,0.5975,0.44,0.125,0.004589645037304997
1308,Brand E,57137,174,26.3,2,0.185,0.652,0.125,0.002269807655284667
1309,Brand X,79919,497,23.7,8,0.9925,0.5479999999999999,0.875,0.004442122649182297
1310,Brand A,59765,349,10.6,4,0.6225,0.023999999999999987,0.375,0.004140885133439303
1311,Brand Z,82327,460,31.7,7,0.9,0.868,0.75,0.004026746996732542
1312,Brand Y,32428,140,18.1,3,0.1,0.32400000000000007,0.25,0.003189527568767732
1313,Brand Z,95232,456,19.7,7,0.89,0.38799999999999996,0.75,0.003413873487903226
1314,Brand Z,99221,300,23.6,7,0.5,0.544,0.75,0.0021878432993015593
1315,Brand B,60567,384,24.1,5,0.71,0.5640000000000001,0.5,0.004557432265094853
1316,Brand Z,95262,377,13.2,7,0.6925,0.12799999999999997,0.75,0.002811824232117738
1317,Brand C,77543,135,13.1,6,0.0875,0.12399999999999999,0.625,0.0012693602259391565
1318,Brand B,70897,144,20.8,5,0.11,0.43200000000000005,0.5,0.001509795901095956
1319,Brand D,97339,222,17.1,9,0.305,0.28400000000000003,1.0,0.001649184807733796
1320,Brand Z,33000,434,20.2,7,0.835,0.408,0.75,0.009389696969696968
1321,Brand Z,57792,355,34.2,7,0.6375,0.9680000000000001,0.75,0.004477436323366556
1322,Brand E,32552,375,16.5,2,0.6875,0.26,0.125,0.008216085033177684
1323,Brand A,84781,129,34.8,4,0.0725,0.9919999999999999,0.375,0.001188237930668428
1324,Brand A,81315,120,14.0,4,0.05,0.16,0.375,0.0010846707249584947
1325,Brand X,39545,105,32.0,8,0.0125,0.88,0.875,0.002101403464407637
1326,Brand Z,33802,266,13.0,7,0.415,0.12,0.75,0.005623927578249807
1327,Brand A,34077,434,31.4,4,0.835,0.856,0.375,0.00919153681368665
1328,Brand Y,43168,124,18.1,3,0.06,0.32400000000000007,0.25,0.002136536323202372
1329,Brand Z,63558,125,10.4,7,0.0625,0.016000000000000014,0.75,0.0014257843229805848
1330,Brand C,94960,103,34.3,6,0.0075,0.9719999999999999,0.625,0.0008676284751474304
1331,Brand B,99784,260,29.8,5,0.4,0.792,0.5,0.0019135332317806461
1332,Brand A,81706,127,13.2,4,0.0675,0.12799999999999997,0.375,0.0011365138423126819
1333,Brand X,75873,360,25.4,8,0.65,0.616,0.875,0.003421770590328575
1334,Brand W,64001,491,16.5,1,0.9775,0.26,0.0,0.005447571131701067
1335,Brand B,32452,451,21.6,5,0.8775,0.4640000000000001,0.5,0.009927893504252435
1336,Brand Y,75204,275,13.8,3,0.4375,0.15200000000000002,0.25,0.00261475453433328
1337,Brand Z,88487,443,28.3,7,0.8575,0.732,0.75,0.0036004158802988005
1338,Brand B,41943,148,19.0,5,0.12,0.36,0.5,0.002605917554776721
1339,Brand X,42452,168,16.0,8,0.17,0.24,0.875,0.002883256383680392
1340,Brand Z,35922,278,32.1,7,0.445,0.884,0.75,0.0056853738655976835
1341,Brand W,90640,283,21.9,1,0.4575,0.4759999999999999,0.0,0.0022580538393645187
1342,Brand Z,86360,288,14.4,7,0.47,0.17600000000000002,0.75,0.002384437239462714
1343,Brand D,41152,338,33.3,9,0.595,0.9319999999999999,1.0,0.005992175349922239
1344,Brand A,55236,304,33.0,4,0.51,0.92,0.375,0.00403179086103266
1345,Brand W,69453,447,23.4,1,0.8675,0.5359999999999999,0.0,0.00460628050624163
1346,Brand B,66891,471,22.5,5,0.9275,0.5,0.5,0.00502982464008611
1347,Brand B,35648,145,27.9,5,0.1125,0.716,0.5,0.003082080341113106
1348,Brand E,36964,122,20.5,2,0.055,0.42,0.125,0.002476734119684017
1349,Brand Y,86957,344,17.0,3,0.61,0.28,0.25,0.0028278344469105415
1350,Brand E,84514,415,18.4,2,0.7875,0.33599999999999997,0.125,0.003502614951369004
1351,Brand B,44723,463,18.0,5,0.9075,0.32,0.5,0.007367573731636964
1352,Brand E,50497,464,17.8,2,0.91,0.31200000000000006,0.125,0.006537814127571933
1353,Brand E,73522,381,29.5,2,0.7025,0.78,0.125,0.003747857784064634
1354,Brand A,32849,414,17.5,4,0.785,0.3,0.375,0.008982008584736216
1355,Brand D,36967,177,16.5,9,0.1925,0.26,1.0,0.0034855411583304026
1356,Brand C,30521,109,28.1,6,0.0225,0.7240000000000001,0.625,0.0027761213590642504
1357,Brand A,55213,152,20.7,4,0.13,0.428,0.375,0.0020395559016898194
1358,Brand E,60306,438,23.3,2,0.845,0.532,0.125,0.0051999801014824395
1359,Brand E,60721,424,18.1,2,0.81,0.32400000000000007,0.125,0.004977355445397802
1360,Brand X,67258,377,19.1,8,0.6925,0.36400000000000005,0.875,0.0040088911356269885
1361,Brand X,93568,378,11.9,8,0.695,0.07600000000000001,0.875,0.0028660439466484263
1362,Brand B,76266,234,24.5,5,0.335,0.58,0.5,0.0022441192667768074
1363,Brand C,89502,368,21.5,6,0.67,0.46,0.625,0.0029502134030524453
1364,Brand Z,70955,374,12.2,7,0.685,0.08799999999999997,0.75,0.003741244450708196
1365,Brand Y,54742,452,28.3,3,0.88,0.732,0.25,0.005934931131489533
1366,Brand B,32101,188,15.5,5,0.22,0.22,0.5,0.004244416061804928
1367,Brand W,47254,247,18.9,1,0.3675,0.3559999999999999,0.0,0.0037789393490498153
1368,Brand B,47564,435,19.6,5,0.8375,0.38400000000000006,0.5,0.006525523505171979
1369,Brand A,67689,415,30.7,4,0.7875,0.828,0.375,0.004427750446896837
1370,Brand A,39724,117,34.8,4,0.0425,0.9919999999999999,0.375,0.0023245393213170876
1371,Brand Z,46365,469,33.8,7,0.9225,0.9519999999999998,0.75,0.007299471584169092
1372,Brand W,45498,337,21.7,1,0.5925,0.46799999999999997,0.0,0.005327926502263835
1373,Brand B,73511,112,27.2,5,0.03,0.688,0.5,0.0011775108487165184
1374,Brand C,78036,373,23.2,6,0.6825,0.528,0.625,0.003435081244553795
1375,Brand A,40401,345,12.0,4,0.6125,0.08,0.375,0.006066681517784212
1376,Brand Y,43096,213,23.7,3,0.2825,0.5479999999999999,0.25,0.003624698347874512
1377,Brand D,87749,304,11.8,9,0.51,0.07200000000000002,1.0,0.002465441201609135
1378,Brand B,36847,162,21.5,5,0.155,0.46,0.5,0.003252639292208321
1379,Brand D,37290,139,14.7,9,0.0975,0.18799999999999997,1.0,0.0027275408956824883
1380,Brand D,93406,111,20.0,9,0.0275,0.4,1.0,0.0008960880457358198
1381,Brand B,43550,290,17.7,5,0.475,0.308,0.5,0.004783237657864523
1382,Brand E,72225,303,28.0,2,0.5075,0.72,0.125,0.0030529595015576323
1383,Brand Y,54882,256,28.1,3,0.39,0.7240000000000001,0.25,0.0034187894027185597
1384,Brand Y,73743,371,32.6,3,0.6775,0.904,0.25,0.0036543129517377917
1385,Brand Y,67346,351,30.7,3,0.6275,0.828,0.25,0.003785080034448965
1386,Brand W,45059,361,34.7,1,0.6525,0.9880000000000001,0.0,0.005839233005614861
1387,Brand Z,77769,323,31.6,7,0.5575,0.8640000000000001,0.75,0.0030292275842559373
1388,Brand A,92917,279,17.4,4,0.4475,0.29599999999999993,0.375,0.002158055038367575
1389,Brand X,72180,369,10.4,8,0.6725,0.016000000000000014,0.875,0.0036217788861180383
1390,Brand C,41089,280,31.3,6,0.45,0.852,0.625,0.0049986614422351475
1391,Brand Y,50222,382,25.3,3,0.705,0.612,0.25,0.00547548882959659
1392,Brand Y,83993,394,30.4,3,0.735,0.816,0.25,0.0033921874441917776
1393,Brand E,97430,163,18.0,2,0.1575,0.32,0.125,0.001226521605255055
1394,Brand E,46556,123,11.7,2,0.0575,0.06799999999999998,0.125,0.0019247787610619468
1395,Brand Z,80546,368,24.8,7,0.67,0.5920000000000001,0.75,0.003290542050505301
1396,Brand X,78517,173,24.9,8,0.1825,0.596,0.875,0.0016374797814486034
1397,Brand Y,78960,267,26.6,3,0.4175,0.664,0.25,0.0024680851063829785
1398,Brand W,67976,371,28.6,1,0.6775,0.7440000000000001,0.0,0.003946687066023302
1399,Brand X,53211,487,34.1,8,0.9675,0.9640000000000001,0.875,0.006598823551521302
1400,Brand W,67290,434,22.9,1,0.835,0.5159999999999999,0.0,0.004616882151879922
1401,Brand D,48151,447,29.8,9,0.8675,0.792,1.0,0.006683973333887146
1402,Brand D,85223,468,28.7,9,0.92,0.748,1.0,0.003945061779097192
1403,Brand D,52307,192,20.1,9,0.23,0.4040000000000001,1.0,0.002684726709618215
1404,Brand Z,85787,137,23.3,7,0.0925,0.532,0.75,0.001199365871285859
1405,Brand X,54287,390,25.4,8,0.725,0.616,0.875,0.005169193361209867
1406,Brand D,89732,275,15.8,9,0.4375,0.23200000000000004,1.0,0.0021981010119021087
1407,Brand A,90325,429,17.6,4,0.8225,0.30400000000000005,0.375,0.003383116523664544
1408,Brand C,74855,337,32.4,6,0.5925,0.8959999999999999,0.625,0.0032812771357958715
1409,Brand A,30090,435,13.8,4,0.8375,0.15200000000000002,0.375,0.010257228315054835
1410,Brand Y,64981,211,28.2,3,0.2775,0.728,0.25,0.0024031640017851373
1411,Brand C,63824,275,22.3,6,0.4375,0.49200000000000005,0.625,0.0031209262973176236
1412,Brand A,44971,308,11.2,4,0.52,0.04799999999999997,0.375,0.004868915523337262
1413,Brand E,62571,407,27.4,2,0.7675,0.696,0.125,0.004684598296335363
1414,Brand B,59983,378,25.3,5,0.695,0.612,0.5,0.004537785705950018
1415,Brand D,68762,128,21.5,9,0.07,0.46,1.0,0.0013968470957796456
1416,Brand X,60641,147,19.8,8,0.1175,0.392,0.875,0.001794825283224221
1417,Brand W,40972,229,24.5,1,0.3225,0.58,0.0,0.004091818803085033
1418,Brand E,69580,477,17.2,2,0.9425,0.288,0.125,0.0048729519977004886
1419,Brand X,41523,187,17.9,8,0.2175,0.31599999999999995,0.875,0.0032817956313368497
1420,Brand X,30347,142,19.9,8,0.105,0.39599999999999996,0.875,0.003472171878604145
1421,Brand Z,57295,460,12.4,7,0.9,0.09600000000000002,0.75,0.005684963783925299
1422,Brand C,80857,297,10.2,6,0.4925,0.007999999999999972,0.625,0.0026090505460256994
1423,Brand W,58462,165,16.2,1,0.1625,0.24799999999999997,0.0,0.0020587732202114193
1424,Brand Y,68859,201,27.7,3,0.2525,0.708,0.25,0.0021639872783514136
1425,Brand Y,34915,221,31.5,3,0.3025,0.86,0.25,0.004701417728769869
1426,Brand E,58242,490,31.0,2,0.975,0.84,0.125,0.006048899419662786
1427,Brand C,44731,467,24.3,6,0.9175,0.5720000000000001,0.625,0.007471105050188907
1428,Brand A,66182,435,32.6,4,0.8375,0.904,0.375,0.004748723217793357
1429,Brand C,44513,347,29.5,6,0.6175,0.78,0.625,0.0056556511580886475
1430,Brand W,50482,238,29.3,1,0.345,0.772,0.0,0.0034743076740224236
1431,Brand B,32252,192,12.0,5,0.23,0.08,0.5,0.004278804415230063
1432,Brand E,51441,478,25.9,2,0.945,0.6359999999999999,0.125,0.006655586011158413
1433,Brand Z,98312,353,25.8,7,0.6325,0.632,0.75,0.002592155586296688
1434,Brand D,58418,319,34.1,9,0.5475,0.9640000000000001,1.0,0.003997569242356808
1435,Brand B,63887,257,20.1,5,0.3925,0.4040000000000001,0.5,0.0029102947391488093
1436,Brand Y,66058,447,34.2,3,0.8675,0.9680000000000001,0.25,0.004892064549335432
1437,Brand C,56175,273,17.9,6,0.4325,0.31599999999999995,0.625,0.0034974632843791723
1438,Brand B,64364,248,26.1,5,0.37,0.644,0.5,0.0028188117581256604
1439,Brand E,98484,120,23.8,2,0.05,0.552,0.125,0.0009254295113927135
1440,Brand Z,85805,397,18.3,7,0.7425,0.332,0.75,0.0033027212866383075
1441,Brand W,77263,475,19.5,1,0.9375,0.38,0.0,0.004379198322612376
1442,Brand E,75082,285,18.1,2,0.4625,0.32400000000000007,0.125,0.00272941583868304
1443,Brand D,74876,478,12.6,9,0.945,0.10399999999999998,1.0,0.004519205085741759
1444,Brand Y,91043,257,22.6,3,0.3925,0.504,0.25,0.0020504596729018156
1445,Brand X,89001,490,16.9,8,0.975,0.27599999999999997,0.875,0.0039108549342142225
1446,Brand E,95169,249,20.1,2,0.3725,0.4040000000000001,0.125,0.001894839706206853
1447,Brand X,48320,228,25.8,8,0.32,0.632,0.875,0.003463162251655629
1448,Brand Z,47777,256,17.6,7,0.39,0.30400000000000005,0.75,0.003861272160244469
1449,Brand D,80496,491,13.5,9,0.9775,0.14,1.0,0.004320090439276485
1450,Brand B,79038,109,14.2,5,0.0225,0.16799999999999998,0.5,0.001019256560135631
1451,Brand B,79321,453,23.6,5,0.8825,0.544,0.5,0.004086937885301496
1452,Brand B,70254,169,14.0,5,0.1725,0.16,0.5,0.001743672958123381
1453,Brand X,30645,187,10.3,8,0.2175,0.012000000000000028,0.875,0.004372328275411976
1454,Brand Z,51975,437,21.7,7,0.8425,0.46799999999999997,0.75,0.00601077441077441
1455,Brand Y,59000,455,24.7,3,0.8875,0.588,0.25,0.005523898305084746
1456,Brand C,87654,349,27.0,6,0.6225,0.68,0.625,0.0028795035024071916
1457,Brand B,57574,280,17.8,5,0.45,0.31200000000000006,0.5,0.0034970646472366
1458,Brand C,44024,288,31.6,6,0.47,0.8640000000000001,0.625,0.004794657459567508
1459,Brand X,62101,123,16.4,8,0.0575,0.25599999999999995,0.875,0.0014656768812096423
1460,Brand X,79049,400,28.2,8,0.75,0.728,0.875,0.0036491290212399903
1461,Brand B,87963,443,18.8,5,0.8575,0.35200000000000004,0.5,0.0035894637518047354
1462,Brand B,38513,310,21.0,5,0.525,0.44,0.5,0.005798042219510295
1463,Brand D,44279,146,13.8,9,0.115,0.15200000000000002,1.0,0.0024015899184715098
1464,Brand B,77293,286,22.6,5,0.465,0.504,0.5,0.0026778621608683838
1465,Brand Y,76414,213,16.5,3,0.2825,0.26,0.25,0.002015991833957128
1466,Brand A,54273,483,17.3,4,0.9575,0.29200000000000004,0.375,0.006325244596760819
1467,Brand Z,51524,150,15.8,7,0.125,0.23200000000000004,0.75,0.0021298812204021424
1468,Brand X,49493,262,31.7,8,0.405,0.868,0.875,0.0038977229103105485
1469,Brand E,48347,313,10.9,2,0.5325,0.03600000000000001,0.125,0.0045994580842658285
1470,Brand A,52987,399,20.2,4,0.7475,0.408,0.375,0.0053854719082038986
1471,Brand Z,62644,407,11.6,7,0.7675,0.06399999999999999,0.75,0.004603473596832897
1472,Brand W,74030,166,28.7,1,0.165,0.748,0.0,0.0016859381331892475
1473,Brand W,40760,292,27.1,1,0.48,0.684,0.0,0.005214180569185475
1474,Brand E,55029,166,16.6,2,0.165,0.26400000000000007,0.125,0.0022021116138763197
1475,Brand Z,34327,444,27.1,7,0.86,0.684,0.75,0.00929093716316602
1476,Brand Z,49598,442,23.9,7,0.855,0.5559999999999999,0.75,0.006382717045042139
1477,Brand B,74319,189,26.2,5,0.2225,0.648,0.5,0.0018859241916602749
1478,Brand B,40826,465,19.1,5,0.9125,0.36400000000000005,0.5,0.008113212168716015
1479,Brand Y,66794,458,23.0,3,0.895,0.52,0.25,0.004903135012126837
1480,Brand W,86276,187,21.1,1,0.2175,0.44400000000000006,0.0,0.0015905929806666979
1481,Brand X,89180,157,13.6,8,0.1425,0.144,0.875,0.0012780892576810944
1482,Brand A,54715,106,27.1,4,0.015,0.684,0.375,0.0015047062048798316
1483,Brand X,80491,286,29.7,8,0.465,0.7879999999999999,0.875,0.0025979302033767747
1484,Brand X,84485,160,32.8,8,0.15,0.9119999999999999,0.875,0.0014421494939930166
1485,Brand D,88371,133,25.0,9,0.0825,0.6,1.0,0.0011383825010467235
1486,Brand W,87082,152,31.9,1,0.13,0.8759999999999999,0.0,0.0013317333088353504
1487,Brand D,42281,108,12.8,9,0.02,0.11200000000000003,1.0,0.0018788581159386011
1488,Brand A,86705,378,31.3,4,0.695,0.852,0.375,0.0031600253733925373
1489,Brand D,93995,224,17.8,9,0.31,0.31200000000000006,1.0,0.001724985371562317
1490,Brand X,47038,167,21.9,8,0.1675,0.4759999999999999,0.875,0.002624899017815383
1491,Brand B,58686,451,27.9,5,0.8775,0.716,0.5,0.005522100671369662
1492,Brand W,63962,293,27.2,1,0.4825,0.688,0.0,0.0033341671617522902
1493,Brand Z,91745,347,17.4,7,0.6175,0.29599999999999993,0.75,0.002704452558722546
1494,Brand A,98726,121,13.7,4,0.0525,0.14799999999999996,0.375,0.000899560399489496
1495,Brand D,64972,190,27.1,9,0.225,0.684,1.0,0.002172166471710891
1496,Brand E,45348,366,15.8,2,0.665,0.23200000000000004,0.125,0.005754167769251125
1497,Brand D,59673,296,24.5,9,0.49,0.58,1.0,0.0035954284182125916
1498,Brand Y,91802,129,34.7,3,0.0725,0.9880000000000001,0.25,0.0010970349229864273
1499,Brand X,33792,455,18.4,8,0.8875,0.33599999999999997,0.875,0.009588660037878787
1500,Brand D,65670,422,18.6,9,0.805,0.3440000000000001,1.0,0.0045832191259326934
1501,Brand A,93494,224,29.4,4,0.31,0.7759999999999999,0.375,0.0017714505743684085
1502,Brand X,85490,260,26.0,8,0.4,0.64,0.875,0.0022201427067493275
1503,Brand X,45853,281,14.4,8,0.4525,0.17600000000000002,0.875,0.004384009770353085
1504,Brand X,35335,225,19.5,8,0.3125,0.38,0.875,0.004622895146455356
1505,Brand X,38615,214,18.8,8,0.285,0.35200000000000004,0.875,0.004025378738832059
1506,Brand D,85557,148,25.3,9,0.12,0.612,1.0,0.0012996014353004429
1507,Brand D,38071,393,21.7,9,0.7325,0.46799999999999997,1.0,0.007396968821412622
1508,Brand C,63969,383,28.5,6,0.7075,0.74,0.625,0.004324751051290468
1509,Brand D,85899,368,19.3,9,0.67,0.37200000000000005,1.0,0.0030662755096101234
1510,Brand D,95567,243,10.9,9,0.3575,0.03600000000000001,1.0,0.0018141199367982673
1511,Brand W,56142,111,18.5,1,0.0275,0.34,0.0,0.0014828470663674253
1512,Brand X,61479,303,20.2,8,0.5075,0.408,0.875,0.00354852876592007
1513,Brand W,83913,481,14.3,1,0.9525,0.17200000000000004,0.0,0.0040636135044629556
1514,Brand C,94878,385,24.8,6,0.7125,0.5920000000000001,0.625,0.0029189063850418432
1515,Brand Y,47974,326,25.6,3,0.565,0.6240000000000001,0.25,0.0049168299495560095
1516,Brand B,88341,386,22.7,5,0.715,0.508,0.5,0.0031356901099149886
1517,Brand Z,88076,262,31.1,7,0.405,0.8440000000000001,0.75,0.002188223806712385
1518,Brand A,56211,491,23.8,4,0.9775,0.552,0.375,0.006241482983757627
1519,Brand Z,33770,424,16.8,7,0.81,0.272,0.75,0.008938110749185667
1520,Brand B,95072,428,14.9,5,0.82,0.196,0.5,0.0031983128576236956
1521,Brand B,55218,210,12.0,5,0.275,0.08,0.5,0.0027273715092904485
1522,Brand E,80757,287,20.0,2,0.4675,0.4,0.125,0.002562007008680362
1523,Brand C,40868,424,18.4,6,0.81,0.33599999999999997,0.625,0.007397474796907114
1524,Brand W,39076,115,21.1,1,0.0375,0.44400000000000006,0.0,0.002222080049135019
1525,Brand B,68492,366,13.8,5,0.665,0.15200000000000002,0.5,0.0038010278572680016
1526,Brand W,64573,272,34.7,1,0.43,0.9880000000000001,0.0,0.0031098136992241334
1527,Brand Y,79106,273,26.8,3,0.4325,0.672,0.25,0.002517381740955174
1528,Brand D,77961,434,33.6,9,0.835,0.9440000000000001,1.0,0.00402611562191352
1529,Brand B,90016,224,15.5,5,0.31,0.22,0.5,0.001793570031994312
1530,Brand E,99223,306,22.5,2,0.515,0.5,0.125,0.002226802253509771
1531,Brand W,95762,348,23.1,1,0.62,0.524,0.0,0.0026161734299617804
1532,Brand B,94580,123,22.8,5,0.0575,0.512,0.5,0.0009826601818566294
1533,Brand E,87524,148,28.7,2,0.12,0.748,0.125,0.0012820483524518989
1534,Brand E,62225,114,19.7,2,0.035,0.38799999999999996,0.125,0.0013774206508638006
1535,Brand E,83070,364,25.3,2,0.66,0.612,0.125,0.0031586613699289756
1536,Brand Y,42240,496,21.8,3,0.99,0.47200000000000003,0.25,0.008374526515151515
1537,Brand W,49308,165,18.2,1,0.1625,0.32799999999999996,0.0,0.0024531516183986368
1538,Brand W,69518,477,32.5,1,0.9425,0.9,0.0,0.004943324031186167
1539,Brand Y,48078,143,15.9,3,0.1075,0.23600000000000002,0.25,0.0021812471400640622
1540,Brand D,51264,408,22.7,9,0.77,0.508,1.0,0.005704002808988764
1541,Brand Y,45915,255,32.1,3,0.3875,0.884,0.25,0.004097353805945769
1542,Brand E,56686,336,29.6,2,0.59,0.784,0.125,0.004305825071446212
1543,Brand C,39249,487,21.0,6,0.9675,0.44,0.625,0.008846085250579632
1544,Brand X,76248,157,16.0,8,0.1425,0.24,0.875,0.0015043017521771062
1545,Brand B,82791,272,25.9,5,0.43,0.6359999999999999,0.5,0.002393617663755722
1546,Brand Z,65247,383,12.7,7,0.7075,0.10799999999999997,0.75,0.004167394669486719
1547,Brand Y,68475,296,30.2,3,0.49,0.8079999999999999,0.25,0.0031582329317269074
1548,Brand Y,33452,426,29.7,3,0.815,0.7879999999999999,0.25,0.009180617003467655
1549,Brand C,71578,409,27.8,6,0.7725,0.7120000000000001,0.625,0.004116348598731453
1550,Brand B,55363,356,20.3,5,0.64,0.41200000000000003,0.5,0.004611202427614111
1551,Brand D,31167,271,29.9,9,0.4275,0.7959999999999999,1.0,0.006374370327590079
1552,Brand D,40190,300,12.5,9,0.5,0.1,1.0,0.005318487185867131
1553,Brand X,72960,447,17.3,8,0.8675,0.29200000000000004,0.875,0.004359786184210526
1554,Brand Z,63076,345,24.7,7,0.6125,0.588,0.75,0.003946191895491153
1555,Brand W,31071,267,32.7,1,0.4175,0.9080000000000001,0.0,0.006330983875639663
1556,Brand B,90667,438,15.1,5,0.845,0.204,0.5,0.003431568266293138
1557,Brand B,69421,306,31.7,5,0.515,0.868,0.5,0.0032225119200242
1558,Brand E,85689,122,34.8,2,0.055,0.9919999999999999,0.125,0.0011184632800009336
1559,Brand W,38951,204,28.6,1,0.26,0.7440000000000001,0.0,0.0038864214012477214
1560,Brand A,75168,280,32.8,4,0.45,0.9119999999999999,0.375,0.002738399318859089
1561,Brand W,47705,437,19.2,1,0.8425,0.368,0.0,0.0065330678125982596
1562,Brand Z,70207,441,13.9,7,0.8525,0.15600000000000003,0.75,0.004456393237141596
1563,Brand D,78238,435,27.9,9,0.8375,0.716,1.0,0.003998951915948771
1564,Brand W,86493,288,17.1,1,0.47,0.28400000000000003,0.0,0.002390135617911276
1565,Brand E,63669,307,16.8,2,0.5175,0.272,0.125,0.0034544283717350666
1566,Brand X,51501,175,30.9,8,0.1875,0.836,0.875,0.002558591095318537
1567,Brand X,52449,268,13.3,8,0.42,0.13200000000000003,0.875,0.003652881847127686
1568,Brand Y,84032,420,12.2,3,0.8,0.08799999999999997,0.25,0.003542222010662605
1569,Brand C,65900,454,20.9,6,0.885,0.43599999999999994,0.625,0.004917602427921092
1570,Brand X,77860,105,16.9,8,0.0125,0.27599999999999997,0.875,0.001009118931415361
1571,Brand C,72738,458,22.7,6,0.895,0.508,0.625,0.004501223569523495
1572,Brand C,41374,118,20.5,6,0.045,0.42,0.625,0.0021450669502586163
1573,Brand B,71004,493,25.3,5,0.9825,0.612,0.5,0.00496718494732691
1574,Brand X,33498,145,20.9,8,0.1125,0.43599999999999994,0.875,0.0032172069974326823
1575,Brand E,38758,220,32.5,2,0.3,0.9,0.125,0.0042249342071314306
1576,Brand A,98592,194,19.9,4,0.235,0.39599999999999996,0.375,0.0014379462836741316
1577,Brand E,72428,339,27.1,2,0.5975,0.684,0.125,0.003388606616225769
1578,Brand E,53987,230,24.8,2,0.325,0.5920000000000001,0.125,0.0031200103728675423
1579,Brand C,66468,143,31.6,6,0.1075,0.8640000000000001,0.625,0.0016486128663416983
1580,Brand E,53762,318,20.8,2,0.545,0.43200000000000005,0.125,0.004256538075220416
1581,Brand A,37010,403,23.6,4,0.7575,0.544,0.375,0.007813563901648201
1582,Brand X,75489,161,29.0,8,0.1525,0.76,0.875,0.0016081813244313739
1583,Brand X,37266,336,11.1,8,0.59,0.043999999999999984,0.875,0.006400740621478023
1584,Brand Z,58456,338,13.9,7,0.595,0.15600000000000003,0.75,0.004118824414944574
1585,Brand E,96799,363,15.1,2,0.6575,0.204,0.125,0.0026718251221603526
1586,Brand B,49992,178,29.5,5,0.195,0.78,0.5,0.0026694271083373337
1587,Brand E,79817,109,22.3,2,0.0225,0.49200000000000005,0.125,0.0010397534359848151
1588,Brand D,31386,308,28.4,9,0.52,0.736,1.0,0.007140763397693239
1589,Brand W,44923,284,13.6,1,0.46,0.144,0.0,0.004516172116733077
1590,Brand C,61647,257,14.3,6,0.3925,0.17200000000000004,0.625,0.0029878177364673054
1591,Brand Y,64603,112,27.7,3,0.03,0.708,0.25,0.0013421977307555375
1592,Brand E,85298,130,31.3,2,0.075,0.852,0.125,0.001176932636169664
1593,Brand B,71703,401,21.3,5,0.7525,0.452,0.5,0.004003877104165794
1594,Brand X,72351,319,11.2,8,0.5475,0.04799999999999997,0.875,0.0031327832372738456
1595,Brand X,90461,474,18.9,8,0.935,0.3559999999999999,0.875,0.0037305579199876184
1596,Brand C,31816,460,11.5,6,0.9,0.06,0.625,0.010229129997485542
1597,Brand D,43223,161,29.0,9,0.1525,0.76,1.0,0.002808689817921014
1598,Brand D,48673,384,16.7,9,0.71,0.26799999999999996,1.0,0.005625500790992952
1599,Brand C,37559,177,29.8,6,0.1925,0.792,0.625,0.003536835379003701
1600,Brand A,53140,232,15.4,4,0.33,0.21600000000000003,0.375,0.003143018441851712
1601,Brand E,81941,304,30.6,2,0.51,0.8240000000000001,0.125,0.0027090223453460414
1602,Brand E,71591,230,13.1,2,0.325,0.12399999999999999,0.125,0.002303781201547681
1603,Brand X,48861,196,32.3,8,0.24,0.8919999999999999,0.875,0.003006283129694439
1604,Brand B,98855,277,22.0,5,0.4425,0.48,0.5,0.0020282231551261944
1605,Brand W,56669,467,17.7,1,0.9175,0.308,0.0,0.0058622880234343285
1606,Brand D,56618,384,10.9,9,0.71,0.03600000000000001,1.0,0.004805362252287258
1607,Brand B,45122,482,27.2,5,0.955,0.688,0.5,0.007658348477461105
1608,Brand A,98701,168,29.3,4,0.17,0.772,0.375,0.0012805341384585767
1609,Brand E,42689,340,29.5,2,0.6,0.78,0.125,0.005782520087141886
1610,Brand C,33836,279,21.7,6,0.4475,0.46799999999999997,0.625,0.0059643574890649005
1611,Brand Z,43116,423,19.7,7,0.8075,0.38799999999999996,0.75,0.007004592262733092
1612,Brand A,66389,236,17.0,4,0.34,0.28,0.375,0.0025651839913238637
1613,Brand Y,93138,123,20.9,3,0.0575,0.43599999999999994,0.25,0.000991754171229788
